Gene > Primary DBID	Gene > Systematic Name	Gene > Standard Name	Gene > Interactions > Participant 2 > Standard Name	Gene > Interactions > Participant 2 . Secondary Identifier	Gene > Interactions > Participant 2 . Primary Identifier	Gene > Interactions > Details > Relationship Type
S000005242	YNL298W	CLA4	RTT101	YJL047C	S000003583	genetic
S000005242	YNL298W	CLA4	RTT101	YJL047C	S000003583	genetic
S000005242	YNL298W	CLA4	RTT101	YJL047C	S000003583	genetic
S000005242	YNL298W	CLA4	RTT101	YJL047C	S000003583	genetic
S000005242	YNL298W	CLA4	RTT101	YJL047C	S000003583	genetic
S000005242	YNL298W	CLA4	RTT102	YGR275W	S000003507	physical
S000005242	YNL298W	CLA4	RTT106	YNL206C	S000005150	genetic
S000005242	YNL298W	CLA4	RTT106	YNL206C	S000005150	genetic
S000005242	YNL298W	CLA4	RTT106	YNL206C	S000005150	genetic
S000005242	YNL298W	CLA4	RTT107	YHR154W	S000001197	genetic
S000005242	YNL298W	CLA4	RTT107	YHR154W	S000001197	genetic
S000005242	YNL298W	CLA4	RTT107	YHR154W	S000001197	genetic
S000005242	YNL298W	CLA4	RTT109	YLL002W	S000003925	genetic
S000005242	YNL298W	CLA4	RTT109	YLL002W	S000003925	genetic
S000005242	YNL298W	CLA4	RVS161	YCR009C	S000000602	genetic
S000005242	YNL298W	CLA4	RVS161	YCR009C	S000000602	genetic
S000005242	YNL298W	CLA4	RVS161	YCR009C	S000000602	genetic
S000005242	YNL298W	CLA4	RVS161	YCR009C	S000000602	genetic
S000005242	YNL298W	CLA4	RVS161	YCR009C	S000000602	genetic
S000005242	YNL298W	CLA4	RVS161	YCR009C	S000000602	genetic
S000005242	YNL298W	CLA4	RVS161	YCR009C	S000000602	genetic
S000005242	YNL298W	CLA4	RVS167	YDR388W	S000002796	genetic
S000005242	YNL298W	CLA4	RVS167	YDR388W	S000002796	genetic
S000005242	YNL298W	CLA4	RVS167	YDR388W	S000002796	genetic
S000005242	YNL298W	CLA4	RVS167	YDR388W	S000002796	genetic
S000005242	YNL298W	CLA4	RXT2	YBR095C	S000000299	genetic
S000005242	YNL298W	CLA4	RXT2	YBR095C	S000000299	genetic
S000005242	YNL298W	CLA4	RXT2	YBR095C	S000000299	genetic
S000005242	YNL298W	CLA4	RXT2	YBR095C	S000000299	genetic
S000005242	YNL298W	CLA4	RXT2	YBR095C	S000000299	genetic
S000005242	YNL298W	CLA4	RXT2	YBR095C	S000000299	genetic
S000005242	YNL298W	CLA4	RXT2	YBR095C	S000000299	genetic
S000005242	YNL298W	CLA4	RXT2	YBR095C	S000000299	genetic
S000005242	YNL298W	CLA4	RXT3	YDL076C	S000002234	genetic
S000005242	YNL298W	CLA4	SAC1	YKL212W	S000001695	genetic
S000005242	YNL298W	CLA4	SAC1	YKL212W	S000001695	genetic
S000005242	YNL298W	CLA4	SAC1	YKL212W	S000001695	genetic
S000005242	YNL298W	CLA4	SAC3	YDR159W	S000002566	genetic
S000005242	YNL298W	CLA4	SAC3	YDR159W	S000002566	genetic
S000005242	YNL298W	CLA4	SAC3	YDR159W	S000002566	genetic
S000005242	YNL298W	CLA4	SAC3	YDR159W	S000002566	genetic
S000005242	YNL298W	CLA4	SAK1	YER129W	S000000931	genetic
S000005242	YNL298W	CLA4	SAP1	YER047C	S000000849	genetic
S000005242	YNL298W	CLA4	SAP185	YJL098W	S000003634	genetic
S000005242	YNL298W	CLA4	SAP185	YJL098W	S000003634	genetic
S000005242	YNL298W	CLA4	SAP185	YJL098W	S000003634	genetic
S000005242	YNL298W	CLA4	SAP185	YJL098W	S000003634	genetic
S000005242	YNL298W	CLA4	SAP30	YMR263W	S000004876	genetic
S000005242	YNL298W	CLA4	SAP30	YMR263W	S000004876	genetic
S000005242	YNL298W	CLA4	SAP30	YMR263W	S000004876	genetic
S000005242	YNL298W	CLA4	SAP30	YMR263W	S000004876	genetic
S000005242	YNL298W	CLA4	SAP30	YMR263W	S000004876	genetic
S000005242	YNL298W	CLA4	SAP30	YMR263W	S000004876	genetic
S000005242	YNL298W	CLA4	SAP30	YMR263W	S000004876	genetic
S000005242	YNL298W	CLA4	SAP30	YMR263W	S000004876	genetic
S000005242	YNL298W	CLA4	SAP30	YMR263W	S000004876	genetic
S000005242	YNL298W	CLA4	SAS10	YDL153C	S000002312	physical
S000005242	YNL298W	CLA4	SBE22	YHR103W	S000001145	genetic
S000005242	YNL298W	CLA4	SCL1	YGL011C	S000002979	genetic
S000005242	YNL298W	CLA4	SCS2	YER120W	S000000922	genetic
S000005242	YNL298W	CLA4	SCS2	YER120W	S000000922	genetic
S000005242	YNL298W	CLA4	SCW4	YGR279C	S000003511	genetic
S000005242	YNL298W	CLA4	SDP1	YIL113W	S000001375	genetic
S000005242	YNL298W	CLA4	SDS3	YIL084C	S000001346	genetic
S000005242	YNL298W	CLA4	SDS3	YIL084C	S000001346	genetic
S000005242	YNL298W	CLA4	SDS3	YIL084C	S000001346	genetic
S000005242	YNL298W	CLA4	SEC1	YDR164C	S000002571	genetic
S000005242	YNL298W	CLA4	SEC12	YNR026C	S000005309	genetic
S000005242	YNL298W	CLA4	SEC14	YMR079W	S000004684	genetic
S000005242	YNL298W	CLA4	SEC14	YMR079W	S000004684	genetic
S000005242	YNL298W	CLA4	SEC23	YPR181C	S000006385	physical
S000005242	YNL298W	CLA4	SEC27	YGL137W	S000003105	genetic
S000005242	YNL298W	CLA4	SEC53	YFL045C	S000001849	genetic
S000005242	YNL298W	CLA4	SEM1	YDR363W-A	S000007235	genetic
S000005242	YNL298W	CLA4	SEM1	YDR363W-A	S000007235	genetic
S000005242	YNL298W	CLA4	SEM1	YDR363W-A	S000007235	genetic
S000005242	YNL298W	CLA4	SEM1	YDR363W-A	S000007235	genetic
S000005242	YNL298W	CLA4	SEM1	YDR363W-A	S000007235	genetic
S000005242	YNL298W	CLA4	SEM1	YDR363W-A	S000007235	genetic
S000005242	YNL298W	CLA4	SEM1	YDR363W-A	S000007235	genetic
S000005242	YNL298W	CLA4	SEM1	YDR363W-A	S000007235	genetic
S000005242	YNL298W	CLA4	SET1	YHR119W	S000001161	genetic
S000005242	YNL298W	CLA4	SET2	YJL168C	S000003704	genetic
S000005242	YNL298W	CLA4	SGF11	YPL047W	S000005968	genetic
S000005242	YNL298W	CLA4	SGF11	YPL047W	S000005968	genetic
S000005242	YNL298W	CLA4	SGF11	YPL047W	S000005968	genetic
S000005242	YNL298W	CLA4	SGF11	YPL047W	S000005968	genetic
S000005242	YNL298W	CLA4	SGF11	YPL047W	S000005968	genetic
S000005242	YNL298W	CLA4	SGF11	YPL047W	S000005968	genetic
S000005242	YNL298W	CLA4	SGF73	YGL066W	S000003034	genetic
S000005242	YNL298W	CLA4	SGF73	YGL066W	S000003034	genetic
S000005242	YNL298W	CLA4	SGF73	YGL066W	S000003034	genetic
S000005242	YNL298W	CLA4	SGF73	YGL066W	S000003034	genetic
S000005242	YNL298W	CLA4	SGF73	YGL066W	S000003034	genetic
S000005242	YNL298W	CLA4	SGF73	YGL066W	S000003034	genetic
S000005242	YNL298W	CLA4	SGS1	YMR190C	S000004802	genetic
S000005242	YNL298W	CLA4	SGS1	YMR190C	S000004802	genetic
S000005242	YNL298W	CLA4	SGS1	YMR190C	S000004802	genetic
S000005242	YNL298W	CLA4	SGT1	YOR057W	S000005583	genetic
S000005242	YNL298W	CLA4	SGT1	YOR057W	S000005583	genetic
S000005242	YNL298W	CLA4	SGV1	YPR161C	S000006365	genetic
S000005242	YNL298W	CLA4	SGV1	YPR161C	S000006365	physical
S000005242	YNL298W	CLA4	SHE3	YBR130C	S000000334	genetic
S000005242	YNL298W	CLA4	SHE4	YOR035C	S000005561	genetic
S000005242	YNL298W	CLA4	SHE4	YOR035C	S000005561	genetic
S000005242	YNL298W	CLA4	SHO1	YER118C	S000000920	genetic
S000005242	YNL298W	CLA4	SHO1	YER118C	S000000920	genetic
S000005242	YNL298W	CLA4	SHP1	YBL058W	S000000154	genetic
S000005242	YNL298W	CLA4	SHP1	YBL058W	S000000154	genetic
S000005242	YNL298W	CLA4	SHS1	YDL225W	S000002384	genetic
S000005242	YNL298W	CLA4	SHS1	YDL225W	S000002384	genetic
S000005242	YNL298W	CLA4	SHS1	YDL225W	S000002384	genetic
S000005242	YNL298W	CLA4	SHU1	YHL006C	S000000998	genetic
S000005242	YNL298W	CLA4	SHU1	YHL006C	S000000998	genetic
S000005242	YNL298W	CLA4	SHU2	YDR078C	S000002485	genetic
S000005242	YNL298W	CLA4	SHU2	YDR078C	S000002485	genetic
S000005242	YNL298W	CLA4	SIC1	YLR079W	S000004069	genetic
S000005242	YNL298W	CLA4	SIN3	YOL004W	S000005364	genetic
S000005242	YNL298W	CLA4	SIN3	YOL004W	S000005364	genetic
S000005242	YNL298W	CLA4	SIN3	YOL004W	S000005364	genetic
S000005242	YNL298W	CLA4	SIN3	YOL004W	S000005364	genetic
S000005242	YNL298W	CLA4	SIN3	YOL004W	S000005364	genetic
S000005242	YNL298W	CLA4	SIN3	YOL004W	S000005364	genetic
S000005242	YNL298W	CLA4	SIN3	YOL004W	S000005364	genetic
S000005242	YNL298W	CLA4	SIN3	YOL004W	S000005364	genetic
S000005242	YNL298W	CLA4	SIT4	YDL047W	S000002205	genetic
S000005242	YNL298W	CLA4	SIW14	YNL032W	S000004977	genetic
S000005242	YNL298W	CLA4	SIW14	YNL032W	S000004977	genetic
S000005242	YNL298W	CLA4	SKA1	YKL023W	S000001506	physical
S000005242	YNL298W	CLA4	SKG3	YLR187W	S000004177	genetic
S000005242	YNL298W	CLA4	SKI7	YOR076C	S000005602	genetic
S000005242	YNL298W	CLA4	SKM1	YOL113W	S000005473	genetic
S000005242	YNL298W	CLA4	SKM1	YOL113W	S000005473	physical
S000005242	YNL298W	CLA4	SKO1	YNL167C	S000005111	genetic
S000005242	YNL298W	CLA4	SKT5	YBL061C	S000000157	genetic
S000005242	YNL298W	CLA4	SKT5	YBL061C	S000000157	genetic
S000005242	YNL298W	CLA4	SKT5	YBL061C	S000000157	genetic
S000005242	YNL298W	CLA4	SKT5	YBL061C	S000000157	genetic
S000005242	YNL298W	CLA4	SKT5	YBL061C	S000000157	genetic
S000005242	YNL298W	CLA4	SKT5	YBL061C	S000000157	genetic
S000005242	YNL298W	CLA4	SKT5	YBL061C	S000000157	genetic
S000005242	YNL298W	CLA4	SKT5	YBL061C	S000000157	genetic
S000005242	YNL298W	CLA4	SLA1	YBL007C	S000000103	genetic
S000005242	YNL298W	CLA4	SLA1	YBL007C	S000000103	genetic
S000005242	YNL298W	CLA4	SLA1	YBL007C	S000000103	genetic
S000005242	YNL298W	CLA4	SLA1	YBL007C	S000000103	genetic
S000005242	YNL298W	CLA4	SLA1	YBL007C	S000000103	genetic
S000005242	YNL298W	CLA4	SLA2	YNL243W	S000005187	genetic
S000005242	YNL298W	CLA4	SLA2	YNL243W	S000005187	physical
S000005242	YNL298W	CLA4	SLK19	YOR195W	S000005721	genetic
S000005242	YNL298W	CLA4	SLK19	YOR195W	S000005721	genetic
S000005242	YNL298W	CLA4	SLK19	YOR195W	S000005721	genetic
S000005242	YNL298W	CLA4	SLK19	YOR195W	S000005721	genetic
S000005242	YNL298W	CLA4	SLK19	YOR195W	S000005721	genetic
S000005242	YNL298W	CLA4	SLK19	YOR195W	S000005721	genetic
S000005242	YNL298W	CLA4	SLK19	YOR195W	S000005721	genetic
S000005242	YNL298W	CLA4	SLK19	YOR195W	S000005721	genetic
S000005242	YNL298W	CLA4	SLT2	YHR030C	S000001072	genetic
S000005242	YNL298W	CLA4	SLT2	YHR030C	S000001072	genetic
S000005242	YNL298W	CLA4	SLT2	YHR030C	S000001072	genetic
S000005242	YNL298W	CLA4	SLT2	YHR030C	S000001072	genetic
S000005242	YNL298W	CLA4	SLT2	YHR030C	S000001072	genetic
S000005242	YNL298W	CLA4	SLT2	YHR030C	S000001072	genetic
S000005242	YNL298W	CLA4	SLT2	YHR030C	S000001072	genetic
S000005242	YNL298W	CLA4	SLX4	YLR135W	S000004125	genetic
S000005242	YNL298W	CLA4	SLX5	YDL013W	S000002171	genetic
S000005242	YNL298W	CLA4	SMC4	YLR086W	S000004076	genetic
S000005242	YNL298W	CLA4	SMD1	YGR074W	S000003306	genetic
S000005242	YNL298W	CLA4	SMI1	YGR229C	S000003461	genetic
S000005242	YNL298W	CLA4	SMI1	YGR229C	S000003461	genetic
S000005242	YNL298W	CLA4	SMI1	YGR229C	S000003461	genetic
S000005242	YNL298W	CLA4	SMI1	YGR229C	S000003461	genetic
S000005242	YNL298W	CLA4	SMI1	YGR229C	S000003461	genetic
S000005242	YNL298W	CLA4	SMI1	YGR229C	S000003461	genetic
S000005242	YNL298W	CLA4	SMI1	YGR229C	S000003461	genetic
S000005242	YNL298W	CLA4	SMI1	YGR229C	S000003461	genetic
S000005242	YNL298W	CLA4	SMY1	YKL079W	S000001562	genetic
S000005242	YNL298W	CLA4	SMY1	YKL079W	S000001562	genetic
S000005242	YNL298W	CLA4	SMY1	YKL079W	S000001562	genetic
S000005242	YNL298W	CLA4	SMY1	YKL079W	S000001562	genetic
S000005242	YNL298W	CLA4	SMY1	YKL079W	S000001562	genetic
S000005242	YNL298W	CLA4	SMY1	YKL079W	S000001562	genetic
S000005242	YNL298W	CLA4	SMY1	YKL079W	S000001562	genetic
S000005242	YNL298W	CLA4	SNA2	YDR525W-A	S000007236	genetic
S000005242	YNL298W	CLA4	SNF5	YBR289W	S000000493	genetic
S000005242	YNL298W	CLA4	SNF5	YBR289W	S000000493	genetic
S000005242	YNL298W	CLA4	SNF6	YHL025W	S000001017	genetic
S000005242	YNL298W	CLA4	SNF6	YHL025W	S000001017	genetic
S000005242	YNL298W	CLA4	SNF7	YLR025W	S000004015	genetic
S000005242	YNL298W	CLA4	SPA2	YLL021W	S000003944	genetic
S000005242	YNL298W	CLA4	SPA2	YLL021W	S000003944	genetic
S000005242	YNL298W	CLA4	SPA2	YLL021W	S000003944	genetic
S000005242	YNL298W	CLA4	SPA2	YLL021W	S000003944	genetic
S000005242	YNL298W	CLA4	SPA2	YLL021W	S000003944	genetic
S000005242	YNL298W	CLA4	SPA2	YLL021W	S000003944	genetic
S000005242	YNL298W	CLA4	SPA2	YLL021W	S000003944	genetic
S000005242	YNL298W	CLA4	SPB1	YCL054W	S000000559	physical
S000005242	YNL298W	CLA4	SPC105	YGL093W	S000003061	genetic
S000005242	YNL298W	CLA4	SPF1	YEL031W	S000000757	genetic
S000005242	YNL298W	CLA4	SPO12	YHR152W	S000001195	genetic
S000005242	YNL298W	CLA4	SPO12	YHR152W	S000001195	genetic
S000005242	YNL298W	CLA4	SPO12	YHR152W	S000001195	genetic
S000005242	YNL298W	CLA4	SPO12	YHR152W	S000001195	genetic
S000005242	YNL298W	CLA4	SPO23	YBR250W	S000000454	genetic
S000005242	YNL298W	CLA4	SPS22	YCL048W	S000000553	genetic
S000005242	YNL298W	CLA4	SPT16	YGL207W	S000003175	physical
S000005242	YNL298W	CLA4	SPT23	YKL020C	S000001503	genetic
S000005242	YNL298W	CLA4	SPT3	YDR392W	S000002800	genetic
S000005242	YNL298W	CLA4	SPT4	YGR063C	S000003295	genetic
S000005242	YNL298W	CLA4	SPT7	YBR081C	S000000285	physical
S000005242	YNL298W	CLA4	SPT8	YLR055C	S000004045	genetic
S000005242	YNL298W	CLA4	SPT8	YLR055C	S000004045	genetic
S000005242	YNL298W	CLA4	SPT8	YLR055C	S000004045	genetic
S000005242	YNL298W	CLA4	SRO9	YCL037C	S000000542	genetic
S000005242	YNL298W	CLA4	SRS2	YJL092W	S000003628	genetic
S000005242	YNL298W	CLA4	SRS2	YJL092W	S000003628	genetic
S000005242	YNL298W	CLA4	SSB2	YNL209W	S000005153	physical
S000005242	YNL298W	CLA4	SSD1	YDR293C	S000002701	genetic
S000005242	YNL298W	CLA4	SSD1	YDR293C	S000002701	genetic
S000005242	YNL298W	CLA4	SSD1	YDR293C	S000002701	genetic
S000005242	YNL298W	CLA4	SSE1	YPL106C	S000006027	genetic
S000005242	YNL298W	CLA4	SSE1	YPL106C	S000006027	genetic
S000005242	YNL298W	CLA4	SSK1	YLR006C	S000003996	genetic
S000005242	YNL298W	CLA4	SSK1	YLR006C	S000003996	genetic
S000005242	YNL298W	CLA4	SSL2	YIL143C	S000001405	genetic
S000005242	YNL298W	CLA4	SSN8	YNL025C	S000004970	genetic
S000005242	YNL298W	CLA4	SSO1	YPL232W	S000006153	genetic
S000005242	YNL298W	CLA4	STE11	YLR362W	S000004354	genetic
S000005242	YNL298W	CLA4	STE11	YLR362W	S000004354	physical
S000005242	YNL298W	CLA4	STE20	YHL007C	S000000999	genetic
S000005242	YNL298W	CLA4	STE20	YHL007C	S000000999	genetic
S000005242	YNL298W	CLA4	STE20	YHL007C	S000000999	genetic
S000005242	YNL298W	CLA4	STE20	YHL007C	S000000999	genetic
S000005242	YNL298W	CLA4	STE20	YHL007C	S000000999	genetic
S000005242	YNL298W	CLA4	STE20	YHL007C	S000000999	genetic
S000005242	YNL298W	CLA4	STE20	YHL007C	S000000999	genetic
S000005242	YNL298W	CLA4	STE20	YHL007C	S000000999	genetic
S000005242	YNL298W	CLA4	STE20	YHL007C	S000000999	genetic
S000005242	YNL298W	CLA4	STE20	YHL007C	S000000999	genetic
S000005242	YNL298W	CLA4	STE20	YHL007C	S000000999	genetic
S000005242	YNL298W	CLA4	STE20	YHL007C	S000000999	genetic
S000005242	YNL298W	CLA4	STE50	YCL032W	S000000537	genetic
S000005242	YNL298W	CLA4	STE50	YCL032W	S000000537	genetic
S000005242	YNL298W	CLA4	STE50	YCL032W	S000000537	genetic
S000005242	YNL298W	CLA4	STO1	YMR125W	S000004732	genetic
S000005242	YNL298W	CLA4	STR2	YJR130C	S000003891	genetic
S000005242	YNL298W	CLA4	SUA7	YPR086W	S000006290	genetic
S000005242	YNL298W	CLA4	SUE1	YPR151C	S000006355	genetic
S000005242	YNL298W	CLA4	SUE1	YPR151C	S000006355	genetic
S000005242	YNL298W	CLA4	SUM1	YDR310C	S000002718	genetic
S000005242	YNL298W	CLA4	SUM1	YDR310C	S000002718	genetic
S000005242	YNL298W	CLA4	SUP35	YDR172W	S000002579	genetic
S000005242	YNL298W	CLA4	SUS1	YBR111W-A	S000028510	genetic
S000005242	YNL298W	CLA4	SUT1	YGL162W	S000003130	physical
S000005242	YNL298W	CLA4	SVF1	YDR346C	S000002754	genetic
S000005242	YNL298W	CLA4	SWA2	YDR320C	S000002728	genetic
S000005242	YNL298W	CLA4	SWC4	YGR002C	S000003234	genetic
S000005242	YNL298W	CLA4	SWD1	YAR003W	S000000064	genetic
S000005242	YNL298W	CLA4	SWD1	YAR003W	S000000064	genetic
S000005242	YNL298W	CLA4	SWD2	YKL018W	S000001501	genetic
S000005242	YNL298W	CLA4	SWD3	YBR175W	S000000379	genetic
S000005242	YNL298W	CLA4	SWD3	YBR175W	S000000379	genetic
S000005242	YNL298W	CLA4	SWD3	YBR175W	S000000379	genetic
S000005242	YNL298W	CLA4	SWD3	YBR175W	S000000379	genetic
S000005242	YNL298W	CLA4	SWE1	YJL187C	S000003723	genetic
S000005242	YNL298W	CLA4	SWE1	YJL187C	S000003723	genetic
S000005242	YNL298W	CLA4	SWE1	YJL187C	S000003723	genetic
S000005242	YNL298W	CLA4	SWE1	YJL187C	S000003723	genetic
S000005242	YNL298W	CLA4	SWE1	YJL187C	S000003723	genetic
S000005242	YNL298W	CLA4	SWE1	YJL187C	S000003723	physical
S000005242	YNL298W	CLA4	SWI4	YER111C	S000000913	genetic
S000005242	YNL298W	CLA4	SWI4	YER111C	S000000913	genetic
S000005242	YNL298W	CLA4	SWI4	YER111C	S000000913	genetic
S000005242	YNL298W	CLA4	SWI4	YER111C	S000000913	genetic
S000005242	YNL298W	CLA4	SWI4	YER111C	S000000913	genetic
S000005242	YNL298W	CLA4	SWI4	YER111C	S000000913	genetic
S000005242	YNL298W	CLA4	SWI4	YER111C	S000000913	genetic
S000005242	YNL298W	CLA4	SWI4	YER111C	S000000913	genetic
S000005242	YNL298W	CLA4	SWI4	YER111C	S000000913	genetic
S000005242	YNL298W	CLA4	SWI5	YDR146C	S000002553	genetic
S000005242	YNL298W	CLA4	SWI5	YDR146C	S000002553	genetic
S000005242	YNL298W	CLA4	SWI6	YLR182W	S000004172	genetic
S000005242	YNL298W	CLA4	SWI6	YLR182W	S000004172	genetic
S000005242	YNL298W	CLA4	SWI6	YLR182W	S000004172	genetic
S000005242	YNL298W	CLA4	SWI6	YLR182W	S000004172	genetic
S000005242	YNL298W	CLA4	SWI6	YLR182W	S000004172	genetic
S000005242	YNL298W	CLA4	SWI6	YLR182W	S000004172	genetic
S000005242	YNL298W	CLA4	SYH1	YPL105C	S000006026	genetic
S000005242	YNL298W	CLA4	SYH1	YPL105C	S000006026	genetic
S000005242	YNL298W	CLA4	SYP1	YCR030C	S000000626	genetic
S000005242	YNL298W	CLA4	TAF12	YDR145W	S000002552	genetic
S000005242	YNL298W	CLA4	TAF14	YPL129W	S000006050	genetic
S000005242	YNL298W	CLA4	TAF5	YBR198C	S000000402	genetic
S000005242	YNL298W	CLA4	TAF6	YGL112C	S000003080	genetic
S000005242	YNL298W	CLA4	TAF9	YMR236W	S000004849	genetic
S000005242	YNL298W	CLA4	TAF9	YMR236W	S000004849	genetic
S000005242	YNL298W	CLA4	TAH11	YJR046W	S000003807	genetic
S000005242	YNL298W	CLA4	TAT1	YBR069C	S000000273	genetic
S000005242	YNL298W	CLA4	TAT2	YOL020W	S000005380	genetic
S000005242	YNL298W	CLA4	TBF1	YPL128C	S000006049	genetic
S000005242	YNL298W	CLA4	TCA17	YEL048C	S000000774	genetic
S000005242	YNL298W	CLA4	TCP1	YDR212W	S000002620	genetic
S000005242	YNL298W	CLA4	TCP1	YDR212W	S000002620	genetic
S000005242	YNL298W	CLA4	TDH3	YGR192C	S000003424	genetic
S000005242	YNL298W	CLA4	TED1	YIL039W	S000001301	genetic
S000005242	YNL298W	CLA4	TEM1	YML064C	S000004529	genetic
S000005242	YNL298W	CLA4	TEM1	YML064C	S000004529	genetic
S000005242	YNL298W	CLA4	TEP1	YNL128W	S000005072	genetic
S000005242	YNL298W	CLA4	THP1	YOL072W	S000005433	genetic
S000005242	YNL298W	CLA4	THP3	YPR045C	S000006249	genetic
S000005242	YNL298W	CLA4	THP3	YPR045C	S000006249	genetic
S000005242	YNL298W	CLA4	THP3	YPR045C	S000006249	genetic
S000005242	YNL298W	CLA4	THR1	YHR025W	S000001067	genetic
S000005242	YNL298W	CLA4	TMA23	YMR269W	S000004882	genetic
S000005242	YNL298W	CLA4	TMA23	YMR269W	S000004882	genetic
S000005242	YNL298W	CLA4	TOF1	YNL273W	S000005217	genetic
S000005242	YNL298W	CLA4	TPK3	YKL166C	S000001649	genetic
S000005242	YNL298W	CLA4	TPM1	YNL079C	S000005023	genetic
S000005242	YNL298W	CLA4	TPM1	YNL079C	S000005023	genetic
S000005242	YNL298W	CLA4	TPM1	YNL079C	S000005023	genetic
S000005242	YNL298W	CLA4	TPM1	YNL079C	S000005023	genetic
S000005242	YNL298W	CLA4	TPM1	YNL079C	S000005023	genetic
S000005242	YNL298W	CLA4	TPM1	YNL079C	S000005023	genetic
S000005242	YNL298W	CLA4	TPM1	YNL079C	S000005023	genetic
S000005242	YNL298W	CLA4	TPM2	YIL138C	S000001400	genetic
S000005242	YNL298W	CLA4	TRM44	YPL030W	S000005951	genetic
S000005242	YNL298W	CLA4	TRM7	YBR061C	S000000265	genetic
S000005242	YNL298W	CLA4	TRM7	YBR061C	S000000265	physical
S000005242	YNL298W	CLA4	TRS20	YBR254C	S000000458	genetic
S000005242	YNL298W	CLA4	TRS23	YDR246W	S000002654	genetic
S000005242	YNL298W	CLA4	TSA1	YML028W	S000004490	genetic
S000005242	YNL298W	CLA4	TYE7	YOR344C	S000005871	genetic
S000005242	YNL298W	CLA4	UBA4	YHR111W	S000001153	genetic
S000005242	YNL298W	CLA4	UBA4	YHR111W	S000001153	genetic
S000005242	YNL298W	CLA4	UBA4	YHR111W	S000001153	genetic
S000005242	YNL298W	CLA4	UBA4	YHR111W	S000001153	genetic
S000005242	YNL298W	CLA4	UBP14	YBR058C	S000000262	genetic
S000005242	YNL298W	CLA4	UBP15	YMR304W	S000004920	physical
S000005242	YNL298W	CLA4	UBP6	YFR010W	S000001906	genetic
S000005242	YNL298W	CLA4	UBP7	YIL156W	S000001418	genetic
S000005242	YNL298W	CLA4	UBP8	YMR223W	S000004836	genetic
S000005242	YNL298W	CLA4	UBP8	YMR223W	S000004836	genetic
S000005242	YNL298W	CLA4	UBP8	YMR223W	S000004836	genetic
S000005242	YNL298W	CLA4	UBP8	YMR223W	S000004836	genetic
S000005242	YNL298W	CLA4	UBP8	YMR223W	S000004836	genetic
S000005242	YNL298W	CLA4	UBX2	YML013W	S000004475	genetic
S000005242	YNL298W	CLA4	UBX3	YDL091C	S000002249	genetic
S000005242	YNL298W	CLA4	UBX5	YDR330W	S000002738	genetic
S000005242	YNL298W	CLA4	UME1	YPL139C	S000006060	genetic
S000005242	YNL298W	CLA4	UME6	YDR207C	S000002615	genetic
S000005242	YNL298W	CLA4	UMP1	YBR173C	S000000377	genetic
S000005242	YNL298W	CLA4	URE2	YNL229C	S000005173	genetic
S000005242	YNL298W	CLA4	URE2	YNL229C	S000005173	genetic
S000005242	YNL298W	CLA4	URM1	YIL008W	S000001270	genetic
S000005242	YNL298W	CLA4	URM1	YIL008W	S000001270	genetic
S000005242	YNL298W	CLA4	USE1	YGL098W	S000003066	genetic
S000005242	YNL298W	CLA4	UTP11	YKL099C	S000001582	physical
S000005242	YNL298W	CLA4	UTP5	YDR398W	S000002806	physical
S000005242	YNL298W	CLA4	UTP6	YDR449C	S000002857	genetic
S000005242	YNL298W	CLA4	UTR2	YEL040W	S000000766	genetic
S000005242	YNL298W	CLA4	UTR2	YEL040W	S000000766	genetic
S000005242	YNL298W	CLA4	VAC14	YLR386W	S000004378	genetic
S000005242	YNL298W	CLA4	VAC14	YLR386W	S000004378	genetic
S000005242	YNL298W	CLA4	VAC14	YLR386W	S000004378	genetic
S000005242	YNL298W	CLA4	VAC14	YLR386W	S000004378	genetic
S000005242	YNL298W	CLA4	VAC17	YCL063W	S000000568	physical
S000005242	YNL298W	CLA4	VAC17	YCL063W	S000000568	physical
S000005242	YNL298W	CLA4	VAC17	YCL063W	S000000568	physical
S000005242	YNL298W	CLA4	VHR1	YIL056W	S000001318	genetic
S000005242	YNL298W	CLA4	VIP1	YLR410W	S000004402	genetic
S000005242	YNL298W	CLA4	VIP1	YLR410W	S000004402	genetic
S000005242	YNL298W	CLA4	VMA21	YGR105W	S000003337	genetic
S000005242	YNL298W	CLA4	VOA1	YGR106C	S000003338	genetic
S000005242	YNL298W	CLA4	VPS21	YOR089C	S000005615	genetic
S000005242	YNL298W	CLA4	VPS24	YKL041W	S000001524	genetic
S000005242	YNL298W	CLA4	VPS27	YNR006W	S000005289	genetic
S000005242	YNL298W	CLA4	VPS27	YNR006W	S000005289	genetic
S000005242	YNL298W	CLA4	WHI3	YNL197C	S000005141	physical
S000005242	YNL298W	CLA4	WHI4	YDL224C	S000002383	genetic
S000005242	YNL298W	CLA4	XRN1	YGL173C	S000003141	genetic
S000005242	YNL298W	CLA4	XRN1	YGL173C	S000003141	genetic
S000005242	YNL298W	CLA4	XRN1	YGL173C	S000003141	genetic
S000005242	YNL298W	CLA4	XRN1	YGL173C	S000003141	genetic
S000005242	YNL298W	CLA4	XRN1	YGL173C	S000003141	genetic
S000005242	YNL298W	CLA4	XRS2	YDR369C	S000002777	genetic
S000005242	YNL298W	CLA4	YAP1801	YHR161C	S000001204	genetic
S000005242	YNL298W	CLA4	YCK1	YHR135C	S000001177	genetic
